# timestamp vx vy vz
223.782 0.149911996613597 3.69298909551749 0.00230773614777222
223.802 0.358620570226882 3.67857161272084 0.00221887239213792
223.822 0.566179531161846 3.65240069605857 0.00213196874418059
223.842 0.771919454261934 3.61455467891387 0.00205333037088967
223.862 0.975178224616227 3.56515116835921 0.00198737553163985
223.882 1.17530147055379 3.50434724582755 0.00193651882800028
223.902 1.37164256364369 3.43233946711237 0.00190117120373506
223.922 1.56356333557812 3.34936343828097 0.00187976754073151
223.942 1.75044196388713 3.25568915072054 0.00186907021419196
223.962 1.9316808576533 3.15161631618438 0.00186447264783443
223.982 2.1067073743949 3.03747394270511 0.00186002690981846
224.002 2.27497382006592 2.91362033459472 0.00184844371274567
224.022 2.43595720215951 2.78044314927029 0.00182130139913608
224.042 2.58915651384632 2.6383600223371 0.0017713447816802
224.062 2.7340900181128 2.48781919267182 0.00169478398350877
224.082 2.87029500086474 2.32929955924819 0.00159150342366127
224.102 2.99732777092719 2.16331068113705 0.00146506181708256
224.122 3.11476461902181 1.99039212381546 0.0013223889214433
224.142 3.22221236651696 1.81110626856696 0.00117044975206852
224.162 3.31931891417786 1.62603112188191 0.0010129087968745
224.182 3.40577420114385 1.43575966176654 0.000849826763179573
224.202 3.48131020492839 1.24089983774303 0.000677660577703076
224.222 3.54570059758502 1.0420743038011 0.000489609541883585
224.242 3.59875696353238 0.839917480866481 0.00027942304035649
224.262 3.64032501737937 0.635072619269246 4.52082494365388e-05
224.282 3.67028426009099 0.42819153169553 -0.00021022370756596
224.302 3.68854797898844 0.219934593187499 -0.000479357760346688
224.322 3.69506322545926 0.0109702980985618 -0.000750320991608125
224.342 3.68981056977024 -0.198029613399523 -0.00101068973706072
224.362 3.67280385588016 -0.406395028809522 -0.00125129668543596
224.382 3.64409017915007 -0.613457906353541 -0.00146657697847435
224.402 3.60374988634332 -0.81855227497302 -0.00165456821093718
224.422 3.5518969406736 -1.02101479963426 -0.00181671042038489
224.442 3.48868293733446 -1.22019099968926 -0.00195564597475666
224.462 3.41430111902859 -1.41544146723652 -0.00207301945996678
224.482 3.32898674101604 -1.60614243242655 -0.00216927766967548
224.502 3.23301707111415 -1.79168576346193 -0.0022436696053017
224.522 3.12671072864973 -1.97147932914573 -0.00229436849615083
224.542 3.0104204129323 -2.14495098691469 -0.00231981402098259
224.562 2.88452563172747 -2.31155257087237 -0.00232005452956415
224.582 2.74943204020898 -2.47076025433763 -0.00229686906280888
224.602 2.60557144095876 -2.62207454984464 -0.0022537673527811
224.622 2.45340162926661 -2.76502048330998 -0.00219589832577436
224.642 2.29340469142702 -2.89914950987114 -0.00212904363620323
224.662 2.12608530303593 -3.02404142972494 -0.00205861120048964
224.682 1.95197057429051 -3.13930456229465 -0.00198954370014273
224.702 1.7716100499891 -3.24457574623002 -0.00192631858176312
224.722 1.58557542365279 -3.33952048501503 -0.00187286574904763
224.742 1.39445739286224 -3.42383454865287 -0.00183166217484423
224.762 1.19886251459468 -3.49724557535106 -0.00180282651321897
224.782 0.999412919345355 -3.55951321712916 -0.00178403679145278
224.802 0.796746311127561 -3.61042913981876 -0.00177053041005132
224.822 0.59151538949443 -3.64981744973689 -0.0017552846681182
224.842 0.384381491778585 -3.67753938709342 -0.00173100254252181
224.862 0.176008235331795 -3.69349801939846 -0.0016920984670663
224.882 -0.0329390604532333 -3.69763866813577 -0.00163487885786706
224.902 -0.241793374142867 -3.68994890876276 -0.00155754211335279
224.922 -0.4498862914919 -3.67045821900673 -0.00146010578402541
224.942 -0.656551406966589 -3.63923411012381 -0.00134360543981423
224.962 -0.861127725267691 -3.59637825815787 -0.00120929353743475
224.982 -1.06295997055982 -3.54202615223676 -0.0010585665901432
225.002 -1.26139858647145 -3.47634709457235 -0.000892965167744564
225.022 -1.45580036456669 -3.39954434999753 -0.000714176659864432
225.042 -1.64553535753472 -3.31185679087377 -0.000524065672070542
225.062 -1.82999379237929 -3.2135605419986 -0.000324704421961988
225.082 -2.00858669889041 -3.10496913014268 -0.000118375502463186
225.102 -2.18074590964446 -2.98643348404981 9.24281181753361e-05
225.122 -2.34592420996129 -2.85834142816442 0.000305044156443878
225.142 -2.50359698743372 -2.72111211363443 0.000517092674239075
225.162 -2.65326388145686 -2.57519044931411 0.000726927739529024
225.182 -2.79444893318541 -2.42104659549154 0.000933678486415734
225.202 -2.92670058553359 -2.25917596388869 0.00113724911513857
225.222 -3.04959214107543 -2.09009886481202 0.00133823017549128
225.242 -3.16272679894786 -1.91435662580997 0.0015369226844991
225.262 -3.26574269175373 -1.73250771033035 0.0017323622440807
225.282 -3.35831334346204 -1.54512736487101 0.00192223032448188
225.302 -3.44014766940804 -1.35280761897988 0.00210285426426643
225.322 -3.51098989481093 -1.15615708545045 0.00226932685094664
225.342 -3.57061865846987 -0.955798762472582 0.00241682170781113
225.362 -3.61884611645985 -0.752367835783277 0.00254190868076767
225.382 -3.65551786064948 -0.546511478862218 0.00264267341896657
225.402 -3.68051291870105 -0.338888852931757 0.00271871737479901
