# timestamp vx vy vz
318.998 2.12090766006656 -0.0686638715648881 -0.00474004668137265
319.018 2.1311157104242 -0.00333838361192079 -0.00528738243625604
319.038 2.13920038046695 0.0641475144161779 -0.00586505651356766
319.058 2.14496638964891 0.133745382194183 -0.00646608644365259
319.078 2.14821618844805 0.205388828618962 -0.00708584696410884
319.098 2.14875016101404 0.278993171946976 -0.00772231473004398
319.118 2.14636662516828 0.3544554397943 -0.00837606831407522
319.138 2.14086214813451 0.431654304407798 -0.00905000238964121
319.158 2.13203501957581 0.510449370648329 -0.00974618374742281
319.178 2.11968872463169 0.590680463973938 -0.0104627073117663
319.198 2.10363225964864 0.672167565711049 -0.0111934103239926
319.218 2.08368013218021 0.75471081305447 -0.0119278723423999
319.238 2.05965286517679 0.838090436182717 -0.0126517389108338
319.258 2.03138254307399 0.92206606652657 -0.0133502819129682
319.278 1.99871835788095 1.00637604503764 -0.014011959926586
319.298 1.96152711337021 1.09073735930367 -0.0146287418921465
319.318 1.91969322507768 1.17484564354856 -0.0151961071127944
319.338 1.87311925389313 1.25837563709801 -0.0157128345137907
319.358 1.82173177555543 1.34098622750146 -0.0161786844963636
319.378 1.76548725014776 1.42232549365409 -0.0165920807915512
319.398 1.7043725556881 1.50203116426245 -0.0169498997196411
319.418 1.63840498812921 1.57973061784449 -0.0172474701901761
319.438 1.56763253174292 1.65504165580276 -0.0174786463099489
319.458 1.492136833347 1.72758100623002 -0.0176366060710484
319.478 1.41203617653199 1.79697282771492 -0.0177146500388968
319.498 1.32748575204555 1.86284948241521 -0.0177062739602509
319.518 1.23867765779239 1.92485153605774 -0.0176051687632039
319.538 1.14584059627518 1.98262849857789 -0.0174054040058538
319.558 1.04923654644445 2.03584697115351 -0.0171034458116392
319.578 0.949157435548498 2.0841987932388 -0.0167001748046706
319.598 0.845924836574256 2.12740178320375 -0.0162010695584058
319.618 0.739889968247293 2.16519973833416 -0.0156162065956415
319.638 0.6314330940058 2.19736312043793 -0.0149599494986207
319.658 0.520956910714226 2.22369659751443 -0.0142475291201106
319.678 0.408879937376896 2.24404658542383 -0.0134916237944982
319.698 0.295635914112021 2.25830193349344 -0.012702048447877
319.718 0.181673802151655 2.26639392451765 -0.0118857545980612
319.738 0.0674566724252373 2.26829630844861 -0.0110469446529782
319.758 -0.046550520021605 2.26402567299287 -0.0101883291931334
319.778 -0.159893161608286 2.25364181420807 -0.00931238425405548
319.798 -0.272128091635718 2.23724777019353 -0.00842146562470428
319.818 -0.382823602286328 2.21498982109031 -0.00751780884747705
319.838 -0.491560307700803 2.187056813602 -0.00660356536849636
319.858 -0.597940703822514 2.15367273072445 -0.00568120019090247
319.878 -0.701598728241902 2.11508926147533 -0.00475388952813353
319.898 -0.802200629273229 2.07158512541504 -0.00382555695422021
319.918 -0.899444965954617 2.02346607264672 -0.00290087340379575
319.938 -0.993062758500109 1.9710639673272 -0.00198518092804396
319.958 -1.08281914327267 1.91472670628773 -0.00108365401021058
319.978 -1.16851502775719 1.85480813765468 -0.000200460881119323
319.998 -1.24998724101256 1.79166714436049 0.000661312724878377
320.018 -1.32710853367171 1.7256676441437 0.00149966356989806
320.038 -1.39978728913754 1.65717784446806 0.00231363686349466
320.058 -1.46796434673887 1.58656204663266 0.00310295172334014
